ENS	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000145632	469.4539024	0.667531073	0.19242151	3.46910838	0.000522189	0.016611847
ENSG00000164930	816.0492689	0.640358318	0.1844867	3.471027015	0.000518472	0.016611847
ENSG00000130522	228.5884901	0.822897646	0.237336714	3.467215969	0.000525879	0.016666325
ENSG00000104267	130.2000699	0.868402503	0.250575461	3.465632659	0.000528985	0.016705559
ENSG00000110075	2355.100992	-0.497985008	0.143727272	-3.464791343	0.000530643	0.016705559
ENSG00000051596	509.0730118	0.660354686	0.191013497	3.457110086	0.000546002	0.016954735
ENSG00000101474	2375.105614	-0.521034464	0.150768329	-3.455861514	0.000548537	0.016954735
ENSG00000103549	1036.200972	-0.59236191	0.171277643	-3.458489374	0.000543214	0.016954735
ENSG00000105258	1782.753694	-0.526420693	0.152311789	-3.456204521	0.000547839	0.016954735
ENSG00000143977	6949.662141	-0.464978746	0.134562314	-3.455490119	0.000549293	0.016954735
ENSG00000254087	588.2262652	0.648233332	0.187594566	3.45550164	0.00054927	0.016954735
ENSG00000151292	322.7103134	0.726447658	0.210673429	3.448216812	0.000564301	0.017361412
ENSG00000165280	1857.811822	-0.508704343	0.147821908	-3.441332556	0.000578857	0.017751603
ENSG00000143368	1737.256725	-0.52608449	0.153139987	-3.435317589	0.00059186	0.018091817
ENSG00000162496	730.8215854	0.601767104	0.17532377	3.432318989	0.000598443	0.018234238
ENSG00000089280	5843.447312	-0.506069861	0.147544966	-3.429936469	0.000603723	0.018336139
ENSG00000130813	72.20980788	0.963895445	0.281523958	3.42384872	0.00061741	0.018691934
ENSG00000125977	5326.046547	0.4667852	0.136396945	3.422255528	0.000621039	0.018741934
ENSG00000106290	773.7228586	-0.597772982	0.17472682	-3.421186184	0.000623486	0.018756052
ENSG00000140691	199.7443884	-0.868362327	0.254213527	-3.41587773	0.000635768	0.019064988
ENSG00000103326	389.5164786	-0.673396817	0.197475722	-3.410023322	0.000649573	0.019417527
ENSG00000138061	82.6829748	0.951695955	0.279223179	3.408370168	0.000653522	0.019458576
ENSG00000175334	9309.556277	0.627003269	0.183994333	3.407731413	0.000655053	0.019458576
ENSG00000097021	1057.961004	-0.541733134	0.159429403	-3.397949957	0.000678928	0.019937043
ENSG00000102317	4308.824834	0.483792562	0.142388713	3.397688999	0.000679576	0.019937043
ENSG00000187051	2509.280098	-0.501248209	0.14746798	-3.399030826	0.000676251	0.019937043
ENSG00000196517	57.83807519	0.980511114	0.288485132	3.398827207	0.000676755	0.019937043
ENSG00000011638	246.3163317	0.741803956	0.219072082	3.386118157	0.000708889	0.020669009
ENSG00000112578	527.6905648	-0.638765912	0.188621646	-3.386493157	0.00070792	0.020669009
ENSG00000185803	604.7680415	-0.631808001	0.186672332	-3.384582994	0.000712865	0.020721182
ENSG00000189060	288.4772469	0.763738478	0.225710916	3.383702008	0.000715156	0.020724208
ENSG00000068654	372.4887156	-0.677457584	0.200323176	-3.38182329	0.000720064	0.02080277
ENSG00000139644	8882.07376	0.466132738	0.137868801	3.380987826	0.000722257	0.02080277
ENSG00000049656	6530.746618	-0.457011273	0.135402829	-3.375197374	0.000737628	0.021053494
ENSG00000120875	148.3574495	-0.854528986	0.253139698	-3.375720971	0.000736225	0.021053494
ENSG00000168066	2313.063767	-0.535020378	0.158481948	-3.375907382	0.000735727	0.021053494
ENSG00000131116	475.7087323	0.669549969	0.198708615	3.369506495	0.000753029	0.021428542
ENSG00000090339	112.9478244	0.921010573	0.273614986	3.366082341	0.000762439	0.021502608
ENSG00000125648	62.06929468	0.953174803	0.283113143	3.366762818	0.000760561	0.021502608
ENSG00000168488	85.84365834	0.936681327	0.278240525	3.366444654	0.000761439	0.021502608
ENSG00000108602	1313.03814	0.52157382	0.155076731	3.363327414	0.00077009	0.021641261
ENSG00000180964	337.078381	0.692614339	0.205971494	3.362670855	0.000771923	0.021641261
ENSG00000147536	249.545522	-0.735701212	0.21886807	-3.361391242	0.000775509	0.021677647
ENSG00000140859	527.1228982	-0.677191581	0.202423595	-3.345418204	0.000821586	0.022898082
ENSG00000205542	1356.747083	0.577339523	0.172704735	3.342928175	0.000828994	0.023036782
ENSG00000175866	531.1791451	-0.644578853	0.192950263	-3.340647703	0.000835832	0.023158903
ENSG00000130706	2682.325503	-0.485431765	0.145441944	-3.337632543	0.000844954	0.023343397
ENSG00000104765	354.4954753	0.730846437	0.219180931	3.33444353	0.000854703	0.02340798
ENSG00000128422	21899.88708	0.438815397	0.131538386	3.336025407	0.000849854	0.02340798
ENSG00000238266	121.5842068	-0.879883234	0.263827145	-3.33507469	0.000852765	0.02340798
ENSG00000108465	185.5648329	-0.792251746	0.237667621	-3.333444175	0.000857779	0.023424531
ENSG00000132768	905.2613083	-0.556003424	0.166909113	-3.331174761	0.000864803	0.023548484
ENSG00000175756	1745.06609	-0.488207155	0.147025104	-3.320570038	0.000898338	0.024391554
ENSG00000101868	293.6572764	-0.69675967	0.209906399	-3.319382708	0.000902167	0.024412539
ENSG00000105835	422.6582812	0.646490234	0.194800226	3.318734521	0.000904264	0.024412539
ENSG00000111445	1223.469574	-0.552427728	0.166812194	-3.311674735	0.000927393	0.024859236
ENSG00000119922	189.1812475	0.774764974	0.234032799	3.310497406	0.000931303	0.024859236
ENSG00000144028	938.2073541	-0.596666659	0.180155062	-3.311961658	0.000926442	0.024859236
ENSG00000164104	1068.993725	0.692812179	0.209264515	3.310700711	0.000930627	0.024859236
ENSG00000167962	638.3335485	-0.594070432	0.179944485	-3.301409497	0.000962004	0.025606592
ENSG00000101210	1271.722195	0.539578854	0.163739708	3.295345152	0.000983009	0.025874971
ENSG00000112039	303.2821042	-0.688006369	0.208672909	-3.29705649	0.000977038	0.025874971
ENSG00000157106	335.6896308	-0.659859231	0.200207017	-3.295884628	0.000981123	0.025874971
ENSG00000269728	387.1436087	-0.64515029	0.195717088	-3.296341146	0.00097953	0.025874971
ENSG00000116212	1008.201249	0.576296295	0.17501941	3.29275648	0.000992104	0.026042033
ENSG00000101224	1002.950486	-0.545153854	0.165637499	-3.291246587	0.000997444	0.026109898
ENSG00000185129	1177.775477	0.528910154	0.160880411	3.287598234	0.001010459	0.02637772
ENSG00000166166	193.5245526	-0.777535494	0.236751953	-3.284177738	0.001022804	0.026626622
ENSG00000090097	69.68916177	0.917555007	0.279741769	3.28000716	0.001038045	0.026949342
ENSG00000057019	1141.996746	-0.612938267	0.187038864	-3.277063682	0.001048927	0.027157467
ENSG00000090621	2794.725005	0.552242518	0.168611732	3.275231869	0.001055753	0.02725971
ENSG00000265241	3304.778283	-0.479851884	0.146662146	-3.271818226	0.001068583	0.027516001
ENSG00000105618	638.5785066	-0.577066797	0.176446498	-3.270491644	0.001073607	0.027570464
ENSG00000213625	532.6735106	0.691912175	0.211882926	3.265540029	0.001092556	0.027981235
ENSG00000266402	1336.057936	0.674763702	0.206853927	3.26202994	0.001106175	0.028253667
ENSG00000172086	118.3458038	0.875335408	0.268780316	3.256694621	0.001127176	0.028712695
ENSG00000120738	3094.85799	-0.586042866	0.180104068	-3.253912427	0.001138274	0.028917643
ENSG00000087191	2653.908664	-0.457653992	0.141018142	-3.245355431	0.001173041	0.029251941
ENSG00000100714	4537.067443	-0.472562556	0.145460528	-3.248733945	0.001159198	0.029251941
ENSG00000130066	730.2252134	0.545820595	0.168112301	3.246761797	0.00116726	0.029251941
ENSG00000140829	940.4658835	-0.561589043	0.173018142	-3.245839068	0.00117105	0.029251941
ENSG00000198160	411.2951485	0.70958101	0.218595031	3.246098533	0.001169983	0.029251941
ENSG00000205403	99.30762236	0.861858555	0.265454477	3.246728273	0.001167398	0.029251941
ENSG00000241468	1953.314327	0.497220787	0.153192048	3.245734959	0.001171478	0.029251941
ENSG00000087086	15267.39157	0.512637231	0.158642587	3.231397315	0.001231866	0.030614857
ENSG00000164898	269.4340019	0.704528163	0.218061703	3.230866101	0.001234157	0.030614857
ENSG00000106263	1309.838982	-0.508409895	0.157632851	-3.225278824	0.0012585	0.031137205
ENSG00000156697	1251.265266	-0.51135152	0.158615331	-3.223846751	0.001264811	0.031211838
ENSG00000177971	2863.215579	-0.478238973	0.148435686	-3.221859823	0.001273614	0.031347452
ENSG00000205476	380.8090779	-0.646201818	0.200660197	-3.220378665	0.001280214	0.031428252
ENSG00000099875	481.9788737	0.597440131	0.185749701	3.216371963	0.001298224	0.03178805
ENSG00000157193	163.1031075	0.777865057	0.241926703	3.215292271	0.001303118	0.031825627
ENSG00000112972	985.3745013	0.511790896	0.159311471	3.212517539	0.001315771	0.031969865
ENSG00000185730	117.7479656	-0.834287017	0.259643169	-3.213206111	0.001312621	0.031969865
ENSG00000198860	586.524731	0.613067389	0.190973781	3.210217572	0.001326345	0.03214437
ENSG00000174013	542.1846339	-0.600128015	0.187043711	-3.208490744	0.001334336	0.032255531
ENSG00000104687	740.3964191	0.55463193	0.172946562	3.206955513	0.001341477	0.032345648
ENSG00000135318	317.1235802	-0.793925046	0.247635293	-3.206025431	0.001345821	0.032368018
ENSG00000150527	204.0396906	0.747924673	0.233821449	3.198700014	0.001380487	0.033066516
ENSG00000161714	368.3934316	-0.641699821	0.200630437	-3.198417099	0.001381843	0.033066516
ENSG00000167741	107.6917624	0.839823543	0.262657146	3.197413648	0.001386659	0.033098193
ENSG00000132470	1573.723999	-0.529982661	0.165875247	-3.195067798	0.00139798	0.033284568
ENSG00000117525	5586.638859	0.430568394	0.134942992	3.190742896	0.001419075	0.033617887
ENSG00000139641	541.6288593	-0.583676249	0.182889914	-3.191407533	0.001415814	0.033617887
ENSG00000112304	276.8506743	0.73385466	0.230182339	3.188144949	0.001431887	0.033752649
ENSG00000196313	154.8982248	-0.793718243	0.248925296	-3.188580098	0.001429734	0.033752649
ENSG00000205413	395.9192992	0.699967373	0.220333088	3.176859994	0.001488789	0.035006857
ENSG00000257556	87.78341864	0.875969284	0.275921429	3.17470552	0.001499886	0.035180502
ENSG00000011304	3724.183912	-0.475948803	0.150007842	-3.172826153	0.001509629	0.035286409
ENSG00000275700	1037.958658	-0.546908436	0.172395831	-3.172399436	0.001511849	0.035286409
ENSG00000073578	1826.639707	-0.470433618	0.148360176	-3.170888776	0.001519733	0.035296548
ENSG00000130749	373.3495	-0.621962038	0.196135744	-3.171079505	0.001518736	0.035296548
ENSG00000211584	986.7292503	0.529242266	0.167299447	3.163443008	0.001559149	0.036123456
ENSG00000204388	1364.920067	0.524665276	0.165972381	3.161160137	0.001571421	0.036318984
ENSG00000175895	233.3490448	0.693473243	0.219495144	3.159401296	0.001580936	0.036425009
ENSG00000176153	336.1243759	0.631456108	0.199897908	3.158893034	0.001583696	0.036425009
ENSG00000112941	629.8700959	-0.557272165	0.176573119	-3.156041912	0.001599259	0.036693889
ENSG00000176170	110.6617963	-0.839850118	0.266279561	-3.154016464	0.0016104	0.036860267
ENSG00000089597	1703.897604	0.56255996	0.178523482	3.151181866	0.001626112	0.037040956
ENSG00000120129	265.2910104	0.710628218	0.225464886	3.151835435	0.001622477	0.037040956
ENSG00000176087	500.332769	-0.581664098	0.184735818	-3.148626537	0.001640397	0.03727674
ENSG00000106628	1958.285049	-0.460687833	0.146371588	-3.147385627	0.001647375	0.037345764
ENSG00000143324	181.060459	0.745506913	0.23726805	3.1420451	0.001677722	0.037942942
ENSG00000099995	1123.601675	-0.522140489	0.166358383	-3.138648497	0.001697289	0.038294075
ENSG00000096746	2999.701266	-0.446000424	0.142214036	-3.136120991	0.001711986	0.038533908
ENSG00000162889	999.0952406	-0.546883271	0.174598341	-3.132236359	0.001734802	0.038954928
ENSG00000132481	327.3027987	-0.667494795	0.213327694	-3.128964556	0.001754235	0.039298174
ENSG00000081041	51.20262584	0.905059218	0.289567344	3.125556931	0.001774687	0.039511496
ENSG00000108883	1572.015564	-0.493278187	0.157834102	-3.12529537	0.001776266	0.039511496
ENSG00000116120	1978.164344	-0.475879516	0.15219984	-3.12667554	0.001767949	0.039511496
ENSG00000123240	302.3910902	0.649509561	0.208007181	3.12253432	0.001793012	0.039790589
ENSG00000111321	630.3805571	0.617380799	0.197816058	3.120984247	0.001802477	0.039907172
ENSG00000164199	78.18443754	0.863708496	0.277033544	3.117703665	0.00182266	0.04025996
ENSG00000096433	338.6022819	-0.624920502	0.200841022	-3.111518229	0.00186128	0.040606506
ENSG00000100422	979.4831279	-0.502429594	0.161365008	-3.113621714	0.001848063	0.040606506
ENSG00000100632	5960.180389	0.412902077	0.132748891	3.110399448	0.001868345	0.040606506
ENSG00000105085	101.9864506	-0.836477957	0.268817927	-3.111689636	0.0018602	0.040606506
ENSG00000167110	409.7283589	0.691495947	0.222237582	3.111516703	0.001861289	0.040606506
ENSG00000171314	59.54472285	0.900872291	0.289371381	3.113204524	0.001850677	0.040606506
ENSG00000228300	1272.659934	-0.491546982	0.158015142	-3.110758735	0.001866073	0.040606506
ENSG00000135829	1409.32698	-0.531362706	0.171082876	-3.105878967	0.001897144	0.041138059
ENSG00000101132	1521.610764	0.533216575	0.171911038	3.101700634	0.001924124	0.041627859
ENSG00000127564	1081.092704	-0.564034155	0.181902772	-3.100745244	0.001930343	0.041667265
ENSG00000107262	101.681677	-0.816352766	0.263557137	-3.097441314	0.00195199	0.041922179
ENSG00000166441	45343.76601	0.471447975	0.152232309	3.096898283	0.00195557	0.041922179
ENSG00000167792	2550.682953	-0.445548887	0.143934717	-3.095492856	0.001964861	0.041922179
ENSG00000169180	1119.16544	-0.488517718	0.157845306	-3.09491446	0.001968697	0.041922179
ENSG00000169242	308.7127056	0.670444771	0.216409265	3.098040979	0.001948045	0.041922179
ENSG00000198712	51663.42427	0.39834416	0.128698209	3.095180298	0.001966933	0.041922179
ENSG00000100558	598.1962251	-0.547219982	0.176881419	-3.093710938	0.0019767	0.041998222
ENSG00000255398	52.35831416	0.8919034	0.288438472	3.092179052	0.00198693	0.04212113
ENSG00000123609	299.5580857	0.693728777	0.224644973	3.088111737	0.002014327	0.042606617
ENSG00000113282	440.2914465	0.691695716	0.224041002	3.087362171	0.002019414	0.042619079
ENSG00000214026	113.9914396	0.861676142	0.279555493	3.082308034	0.002054022	0.043253131
ENSG00000157600	100.6258869	-0.814380954	0.264703949	-3.076572743	0.002093952	0.043996207
ENSG00000102103	1490.346216	-0.463507937	0.150823516	-3.073180815	0.002117901	0.044023021
ENSG00000117472	449.7556265	0.577306281	0.187825105	3.073637472	0.002114662	0.044023021
ENSG00000125538	1616.260407	0.493884784	0.16074428	3.072487459	0.002122828	0.044023021
ENSG00000149968	100.7932123	-0.877061263	0.285520641	-3.07179635	0.002127748	0.044023021
ENSG00000154079	77.27702244	0.847999422	0.276006291	3.072391642	0.002123509	0.044023021
ENSG00000204590	887.28013	-0.527382671	0.171515365	-3.074842136	0.00210614	0.044023021
ENSG00000250479	3268.87745	0.481465029	0.15670453	3.072438483	0.002123176	0.044023021
ENSG00000106330	166.8808507	0.74453021	0.242580225	3.069212299	0.00214624	0.044109106
ENSG00000120690	187.8505413	0.70581494	0.230010841	3.068615974	0.002150528	0.044109106
ENSG00000153201	477.6922513	-0.574825375	0.187273928	-3.069436205	0.002144632	0.044109106
ENSG00000250899	110.9545937	-0.853484214	0.27810748	-3.068900604	0.002148481	0.044109106
ENSG00000008394	3167.597152	0.485077942	0.158133605	3.067519656	0.002158433	0.044171494
ENSG00000074800	19673.68102	-0.410103556	0.133948274	-3.061656145	0.002201162	0.044171494
ENSG00000081059	177.4068781	-0.719717049	0.234839081	-3.06472435	0.002178707	0.044171494
ENSG00000112655	654.4022518	0.531757178	0.173695419	3.061434678	0.002202791	0.044171494
ENSG00000131165	637.720954	-0.54190978	0.177027852	-3.061155494	0.002204846	0.044171494
ENSG00000132466	667.7536871	-0.527235167	0.172153947	-3.062579605	0.002194381	0.044171494
ENSG00000173039	2189.212761	-0.474481676	0.154830144	-3.064530356	0.00218012	0.044171494
ENSG00000185043	1738.466899	-0.475307442	0.155017479	-3.066153869	0.002168317	0.044171494
ENSG00000186615	55.39929655	0.876466154	0.286241291	3.061983658	0.002198755	0.044171494
ENSG00000198435	368.4509436	0.59824184	0.195416843	3.061362722	0.00220332	0.044171494
ENSG00000213315	64.79128304	0.86558459	0.282623165	3.062680974	0.002193638	0.044171494
ENSG00000008988	51032.08866	-0.38808609	0.126903519	-3.058119218	0.002227309	0.044527393
ENSG00000101350	1062.587024	-0.506611282	0.16571233	-3.057173125	0.002234352	0.044574144
ENSG00000113732	2915.789793	0.443588437	0.145132056	3.056446992	0.002239771	0.044588378
ENSG00000134419	21357.98597	-0.401148233	0.131433733	-3.052094951	0.002272502	0.044956637
ENSG00000175906	287.4330985	0.655413189	0.214686909	3.052879155	0.002266572	0.044956637
ENSG00000196498	1262.18471	-0.535031359	0.175277125	-3.052488221	0.002269526	0.044956637
ENSG00000071626	2080.041664	-0.436489373	0.143049355	-3.051320105	0.002278375	0.044972699
ENSG00000166415	320.3094149	0.629340893	0.206291442	3.050736804	0.002282806	0.044972699
ENSG00000100888	534.8304766	-0.559291389	0.183450719	-3.048728252	0.002298123	0.045086977
ENSG00000162377	896.1619557	-0.497297649	0.163086368	-3.049290105	0.002293829	0.045086977
ENSG00000149273	15649.19978	0.419548065	0.137698113	3.046868657	0.002312387	0.045259328
ENSG00000276529	231.9884981	-0.704713908	0.231331364	-3.046339662	0.00231646	0.045259328
ENSG00000130779	1215.983709	0.554286738	0.182359128	3.039533826	0.002369446	0.04619932
ENSG00000139793	327.0019265	0.644276816	0.212338739	3.034193466	0.002411797	0.04692852
ENSG00000178695	102.4091199	0.809920498	0.267011317	3.033281534	0.002419098	0.046974124
ENSG00000133460	113.4923478	0.808347277	0.266676065	3.031195461	0.002435875	0.047106841
ENSG00000263731	259.8449169	-0.660175535	0.217788173	-3.031273584	0.002435245	0.047106841
ENSG00000111684	515.2103248	0.587332008	0.193998204	3.027512607	0.002465754	0.047298558
ENSG00000141994	330.626348	-0.607016339	0.200492442	-3.027627049	0.002464821	0.047298558
ENSG00000173456	604.9268782	-0.580751903	0.191779013	-3.028234919	0.002459868	0.047298558
ENSG00000214160	1063.348034	-0.497984117	0.164438823	-3.028385323	0.002458644	0.047298558
ENSG00000274523	781.3358079	-0.501667303	0.165823336	-3.025311853	0.002483769	0.047547866
ENSG00000044115	1788.05417	-0.458374245	0.151583614	-3.023903663	0.002495359	0.047673428
ENSG00000110400	1087.111374	-0.489129501	0.161798805	-3.023072402	0.002502224	0.047708394
ENSG00000145016	196.2297447	-0.717894627	0.237583298	-3.02165444	0.002513974	0.047836172
ENSG00000091136	631.8814044	-0.581192406	0.19274155	-3.01539759	0.002566426	0.048736376
ENSG00000054116	1379.467672	-0.453305406	0.150503561	-3.011924796	0.002595969	0.049057525
ENSG00000153786	1787.071001	-0.442328762	0.146878076	-3.011537002	0.002599287	0.049057525
ENSG00000162337	64.40607783	0.85750349	0.284706979	3.011880826	0.002596345	0.049057525
ENSG00000168439	1164.615805	0.514325264	0.17081647	3.010981696	0.002604045	0.049057525
ENSG00000084652	583.3011246	-0.535869658	0.178090778	-3.008969151	0.002621357	0.049285678
ENSG00000050393	1014.715475	-0.483212045	0.16064408	-3.007966722	0.002630019	0.049350621
ENSG00000075340	477.3792008	-0.580700711	0.193109457	-3.007106536	0.002637473	0.049392679
ENSG00000130921	410.370563	0.576007048	0.191867317	3.002111346	0.002681141	0.049914521
ENSG00000162616	167.7172613	0.726417157	0.241920494	3.002710284	0.00267587	0.049914521
ENSG00000181873	112.8975959	-0.783177625	0.260831351	-3.002620739	0.002676658	0.049914521
ENSG00000233589	63.11655399	-0.854113029	0.284580016	-3.001310635	0.002688202	0.049947844
ENSG00000133101	260.7429892	-0.638041778	0.212948042	-2.996232184	0.002733382	0.050588926
ENSG00000163482	165.9012886	-0.76024372	0.253684255	-2.996810819	0.0027282	0.050588926
ENSG00000099282	121.7466183	0.759653595	0.253957227	2.991265913	0.002778235	0.050871439
